Name,Country,lat,lng,Average_Score,Num_of_Reviews,total_stay_duration,business_trips,couples_stay,pet_stay,family_with_older_stays,family_with_younger_stays,solo_stays,group_stays,resident_stays,positive_minus_negative_word_count,Complains_Breakfast,Complains_Price,Positives_Clean,Positives_Location,Avg_Stay_Duration,Businesses_100m,Businesses_1km,Businesses_5km
London Marriott Hotel West India Quay, United Kingdom ,51.5072713,-0.0211213,8.9,1481,2124,0.0661715057393653,0.62997974341661,0,0.0432140445644835,0.0992572586090479,0.087103308575287,0.138419986495611,0.87440918298447,1674,0.12086428089129,0.0513166779203241,0.100607697501688,0.270087778528022,1.43416610398379,13,462,4500
London Marriott Maida Vale, United Kingdom ,51.5357597,-0.1902591,8.1,451,910,0.0753880266075388,0.41019955654102,0,0.082039911308204,0.257206208425721,0.133037694013304,0.108647450110865,0.747228381374723,-2495,0.119733924611973,0.0443458980044346,0.155210643015521,0.161862527716186,2.01773835920177,10,391,10700
London Suites, United Kingdom ,51.5215508,-0.0469238,7.4,114,220,0.289473684210526,0.491228070175439,0,0.0087719298245614,0.0350877192982456,0.412280701754386,0.043859649122807,0.657894736842105,-927,0.0087719298245614,0.0087719298245614,0.342105263157895,0.254385964912281,1.92982456140351,18,288,8900
Luxury Suites Amsterdam, Netherland ,52.3702613,4.9032489,9.3,229,630,0.122270742358079,0.537117903930131,0,0.0393013100436681,0.131004366812227,0.192139737991266,0.091703056768559,0,3726,0.0655021834061135,0.0305676855895196,0.14410480349345,0.327510917030568,2.75109170305677,10,1900,9300
Lyric H tel Paris, France ,48.8690126,2.3368708,8.9,97,236,0.268041237113402,0.577319587628866,0,0,0.0824742268041237,0.247422680412371,0.0927835051546392,0.0309278350515464,997,0.0721649484536082,0.0206185567010309,0.216494845360825,0.402061855670103,2.43298969072165,61,4500,30300
M by Montcalm Shoreditch London Tech City, United Kingdom ,51.5278465,-0.0889473,9.1,2155,3420,0.138283062645012,0.638051044083527,0,0.031554524361949,0.0603248259860789,0.163341067285383,0.104872389791183,0.8,1206,0.107192575406032,0.0264501160092807,0.123433874709977,0.148027842227378,1.58700696055684,31,1600,16900
M venpick Hotel Amsterdam City Centre, Netherland ,52.3781016,4.9142508,8.4,520,1173,0.161538461538462,0.5,0,0.0423076923076923,0.0769230769230769,0.2,0.178846153846154,0,-628,0.115384615384615,0.0615384615384615,0.128846153846154,0.271153846153846,2.25576923076923,8,295,8600
Madeleine Plaza, France ,48.8710402,2.3248014,8.4,138,420,0.152173913043478,0.420289855072464,0.0072463768115942,0.0507246376811594,0.108695652173913,0.239130434782609,0.159420289855072,0.0217391304347826,632,0.0869565217391304,0.0217391304347826,0.0579710144927536,0.644927536231884,3.04347826086957,51,2800,29300
Maison Albar H tel Paris Champs Elys es ex Mac Mahon , France ,48.8753837,2.2944651,8.4,159,419,0.169811320754717,0.50314465408805,0.00628930817610063,0.0377358490566038,0.132075471698113,0.251572327044025,0.0628930817610063,0.0251572327044025,-842,0.0628930817610063,0.00628930817610063,0.0628930817610063,0.522012578616352,2.63522012578616,39,1700,18100
Maison Albar Hotel Paris C line, France ,48.8606187,2.344401,8.9,62,177,0.129032258064516,0.435483870967742,0.0161290322580645,0.032258064516129,0.290322580645161,0.129032258064516,0.0967741935483871,0,-890,0.435483870967742,0.0161290322580645,0.209677419354839,0.435483870967742,2.85483870967742,70,5400,30000
Maison Borella, Italy ,45.4521067,9.1758135,9.1,130,286,0.146153846153846,0.661538461538462,0,0.0461538461538462,0.0307692307692308,0.138461538461538,0.123076923076923,0.0384615384615385,2207,0.0461538461538462,0.00769230769230769,0.153846153846154,0.530769230769231,2.2,52,1500,10300
Maison Souquet, France ,48.88366,2.3313845,9.3,91,204,0.0549450549450549,0.857142857142857,0,0.010989010989011,0.021978021978022,0.0659340659340659,0.043956043956044,0.010989010989011,1382,0.0549450549450549,0.032967032967033,0.043956043956044,0.197802197802198,2.24175824175824,47,3200,29700
Majestic Hotel Spa, France ,48.8703672,2.2938868,8.7,38,106,0.157894736842105,0.631578947368421,0,0,0.131578947368421,0.157894736842105,0.0789473684210526,0.0789473684210526,309,0.131578947368421,0.0263157894736842,0.0789473684210526,0.315789473684211,2.78947368421053,8,1700,18000
Majestic Hotel Spa Barcelona GL, Spain ,41.3935179,2.1639813,8.9,455,1478,0.0791208791208791,0.389010989010989,0.0021978021978022,0.142857142857143,0.237362637362637,0.0879120879120879,0.136263736263736,0.0241758241758242,882,0.0571428571428571,0.0395604395604396,0.0945054945054945,0.49010989010989,3.24835164835165,46,4000,14100
Malmaison London, United Kingdom ,51.520943,-0.1004581,8.7,763,1230,0.158584534731324,0.63564875491481,0.00131061598951507,0.0196592398427261,0.0484927916120577,0.205766710353866,0.0891218872870249,0.837483617300131,1436,0.0930537352555701,0.0262123197903014,0.0629095674967235,0.252948885976409,1.61205766710354,20,1700,20800
Mandarin Oriental Barcelona, Spain ,41.391393,2.1668467,9,77,230,0.0909090909090909,0.545454545454545,0.012987012987013,0.0649350649350649,0.194805194805195,0.103896103896104,0.0909090909090909,0.051948051948052,-102,0.0779220779220779,0.038961038961039,0.0779220779220779,0.324675324675325,2.98701298701299,31,4300,14000
Mandarin Oriental Hyde Park London, United Kingdom ,51.5022081,-0.1599428,8.5,85,224,0.129411764705882,0.564705882352941,0,0.0705882352941176,0.188235294117647,0.0941176470588235,0.0823529411764706,0.447058823529412,-395,0.0470588235294118,0.0470588235294118,0.0117647058823529,0.388235294117647,2.63529411764706,29,1100,19200
Mandarin Oriental Milan, Italy ,45.4694772,9.1909325,9.2,34,74,0.205882352941176,0.617647058823529,0.0294117647058824,0.0294117647058824,0.117647058823529,0.0882352941176471,0.147058823529412,0.0588235294117647,-199,0.147058823529412,0.0882352941176471,0.0588235294117647,0.205882352941176,2.17647058823529,15,2100,10900
Mandarin Oriental Paris, France ,48.8671889,2.326927,9.1,21,54,0.0476190476190476,0.523809523809524,0,0.0952380952380952,0.142857142857143,0.19047619047619,0.0476190476190476,0.0476190476190476,-65,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.285714285714286,2.57142857142857,46,3000,29600
Marlin Waterloo, United Kingdom ,51.4990953,-0.1132136,8.6,84,226,0.273809523809524,0.261904761904762,0,0,0.333333333333333,0.25,0.142857142857143,0.392857142857143,-258,0.0476190476190476,0.0238095238095238,0.226190476190476,0.345238095238095,2.69047619047619,30,1200,22000
MARQUIS Faubourg St Honor Relais Ch teaux, France ,48.8698184,2.3208729,8.6,13,29,0,0.384615384615385,0,0.0769230769230769,0.384615384615385,0,0.153846153846154,0.0769230769230769,-221,0.153846153846154,0.230769230769231,0.0769230769230769,0.307692307692308,2.23076923076923,31,2300,28700
Maxim Op ra, France ,48.8738557,2.3444232,8.4,35,83,0.0571428571428571,0.571428571428571,0,0.0285714285714286,0.114285714285714,0.171428571428571,0.114285714285714,0.0285714285714286,-459,0.142857142857143,0.0285714285714286,0.342857142857143,0.4,2.37142857142857,82,5200,29900
Mayflower Hotel Apartments, United Kingdom ,51.4916677,-0.1947475,7.5,851,2111,0.200940070505288,0.467685076380729,0.00235017626321974,0.0470035252643948,0.132784958871915,0.239717978848414,0.109283196239718,0.560517038777908,-8681,0.236192714453584,0.0082256169212691,0.203290246768508,0.405405405405405,2.48061104582844,28,867,10600
ME London by Melia, United Kingdom ,51.511879,-0.118552,9.2,471,826,0.112526539278132,0.664543524416136,0.00636942675159236,0.0488322717622081,0.0573248407643312,0.148619957537155,0.0785562632696391,0.732484076433121,2056,0.0658174097664544,0.0339702760084926,0.0552016985138004,0.239915074309979,1.75371549893843,53,3100,21900
ME Milan Il Duca, Italy ,45.4793852,9.1961308,9.2,142,362,0.169014084507042,0.535211267605634,0.00704225352112676,0.0492957746478873,0.105633802816901,0.176056338028169,0.126760563380282,0.0140845070422535,596,0.0704225352112676,0.0352112676056338,0.161971830985915,0.133802816901408,2.54929577464789,9,1300,10800
Medinaceli, Spain ,41.3781685,2.1786627,7.8,82,223,0.134146341463415,0.48780487804878,0.024390243902439,0.024390243902439,0.158536585365854,0.158536585365854,0.170731707317073,0.024390243902439,-830,0.0853658536585366,0.0365853658536585,0.0975609756097561,0.682926829268293,2.71951219512195,32,2900,13500
Megaro Hotel, United Kingdom ,51.5294411,-0.1233745,8.8,800,1391,0.2175,0.45,0,0.08625,0.1175,0.27125,0.07375,0.58125,3182,0.04125,0.0225,0.1225,0.46375,1.73875,34,1600,21200
Meli Milano, Italy ,45.4792738,9.1459546,8.3,107,244,0.280373831775701,0.485981308411215,0.0186915887850467,0.0280373831775701,0.149532710280374,0.186915887850467,0.14018691588785,0.0654205607476635,-1468,0.177570093457944,0.0467289719626168,0.0934579439252336,0.14018691588785,2.2803738317757,8,382,6800
Melia Barcelona Sarri , Spain ,41.391058,2.141706,8.1,107,314,0.186915887850467,0.514018691588785,0,0.0373831775700935,0.121495327102804,0.242990654205607,0.0841121495327103,0.0280373831775701,-204,0.0747663551401869,0.0467289719626168,0.0654205607476635,0.158878504672897,2.93457943925234,15,1400,13000
Melia Barcelona Sky 4 Sup, Spain ,41.4061636,2.2008956,8.4,44,119,0.0909090909090909,0.545454545454545,0,0,0.159090909090909,0.136363636363636,0.159090909090909,0.0454545454545455,-385,0.136363636363636,0.113636363636364,0.0227272727272727,0.159090909090909,2.70454545454545,7,491,10500
Melia Paris Champs Elys es, France ,48.8688962,2.2827459,8.3,15,59,0.533333333333333,0.333333333333333,0,0,0.2,0.4,0.0666666666666667,0.0666666666666667,26,0.0666666666666667,0,0.0666666666666667,0.2,3.93333333333333,15,1100,13900
Melia Paris Notre Dame, France ,48.8515198,2.3486511,8.7,54,162,0.0555555555555556,0.592592592592593,0,0.0740740740740741,0.0740740740740741,0.148148148148148,0.111111111111111,0,-67,0.111111111111111,0.0555555555555556,0.0740740740740741,0.722222222222222,3,59,4600,29500
Melia Paris Tour Eiffel, France ,48.8651994,2.3045076,8.1,53,145,0.226415094339623,0.433962264150943,0,0.0754716981132075,0.0754716981132075,0.30188679245283,0.0943396226415094,0.0754716981132075,-103,0.0377358490566038,0.0188679245283019,0.150943396226415,0.509433962264151,2.73584905660377,15,1900,23200
Melia Paris Vendome, France ,48.8668228,2.3257729,8.4,51,133,0.274509803921569,0.392156862745098,0,0.0392156862745098,0.117647058823529,0.274509803921569,0.176470588235294,0,198,0.0784313725490196,0.0784313725490196,0.0980392156862745,0.549019607843137,2.6078431372549,51,2800,29400
Melia Vienna, Austria ,48.231911,16.4129493,8.6,501,1269,0.233532934131737,0.514970059880239,0.00598802395209581,0.0499001996007984,0.151696606786427,0.207584830339321,0.0738522954091816,0.0399201596806387,-3027,0.107784431137725,0.0778443113772455,0.121756487025948,0.101796407185629,2.53293413173653,8,198,5100
Melia White House Hotel, United Kingdom ,51.5298597,-0.1444623,8.3,656,1378,0.195121951219512,0.446646341463415,0.00304878048780488,0.0640243902439024,0.102134146341463,0.234756097560976,0.150914634146341,0.69969512195122,-1936,0.0899390243902439,0.0365853658536585,0.0975609756097561,0.339939024390244,2.10060975609756,2,2000,19900
Mercer Hotel Barcelona, Spain ,41.3827,2.1791999,9.5,146,433,0.0547945205479452,0.691780821917808,0.00684931506849315,0.0410958904109589,0.0753424657534247,0.116438356164384,0.0753424657534247,0.0205479452054795,2090,0.116438356164384,0.0547945205479452,0.0479452054794521,0.410958904109589,2.96575342465753,69,3000,13500
Mercer House B ria BCN, Spain ,41.3846844,2.1791065,8.6,89,242,0.0561797752808989,0.49438202247191,0,0.123595505617978,0.235955056179775,0.0898876404494382,0.0561797752808989,0.0224719101123595,-1,0.123595505617978,0.0112359550561798,0.0898876404494382,0.617977528089888,2.71910112359551,91,3200,13600
Mercure Amsterdam Sloterdijk Station, Netherland ,52.3872884,4.8349748,8.6,856,2249,0.0864485981308411,0.474299065420561,0,0.0525700934579439,0.102803738317757,0.142523364485981,0.218457943925234,0,2153,0.0981308411214953,0.0397196261682243,0.211448598130841,0.314252336448598,2.62733644859813,3,68,3000
Mercure Barcelona Condor, Spain ,41.3999934,2.1452467,8,46,138,0.130434782608696,0.369565217391304,0,0.0434782608695652,0.217391304347826,0.173913043478261,0.195652173913043,0.0217391304347826,-319,0.0869565217391304,0,0.195652173913043,0.217391304347826,3,19,1400,13400
Mercure Grand Hotel Biedermeier Wien, Austria ,48.2038688,16.3887039,8.4,159,445,0.207547169811321,0.471698113207547,0,0.0314465408805031,0.0754716981132075,0.276729559748428,0.138364779874214,0.0251572327044025,388,0.10062893081761,0.0125786163522013,0.157232704402516,0.408805031446541,2.79874213836478,17,820,9100
Mercure Hotel Amsterdam Centre Canal District, Netherland ,52.3611852,4.8936341,8.2,258,637,0.0813953488372093,0.449612403100775,0,0.0387596899224806,0.116279069767442,0.104651162790698,0.286821705426357,0,-258,0.124031007751938,0.0852713178294574,0.158914728682171,0.445736434108527,2.46899224806202,7,3500,9600
Mercure Hotel Amsterdam City South, Netherland ,52.335182,4.9138688,8.2,801,2110,0.0948813982521848,0.491885143570537,0.00374531835205993,0.0249687890137328,0.127340823970037,0.0961298377028714,0.249687890137328,0,229,0.104868913857678,0.0686641697877653,0.213483146067416,0.0761548064918851,2.63420724094881,1,174,8700
Mercure Hotel Amsterdam West, Netherland ,52.3375677,4.8178172,7.8,432,979,0.115740740740741,0.5,0,0.00694444444444444,0.087962962962963,0.175925925925926,0.224537037037037,0,-2827,0.131944444444444,0.087962962962963,0.236111111111111,0.118055555555556,2.2662037037037,2,21,1400
Mercure Hotel Raphael Wien, Austria ,48.1919288,16.3391395,8.5,151,346,0.152317880794702,0.443708609271523,0,0.0132450331125828,0.145695364238411,0.172185430463576,0.218543046357616,0.0264900662251656,-1717,0.105960264900662,0.0463576158940397,0.311258278145695,0.205298013245033,2.29139072847682,8,946,9600
Mercure Josefshof Wien, Austria ,48.2085627,16.3541687,8.3,416,1190,0.0961538461538462,0.617788461538462,0.00961538461538462,0.0288461538461538,0.0961538461538462,0.125,0.120192307692308,0.00480769230769231,-492,0.134615384615385,0.0769230769230769,0.170673076923077,0.435096153846154,2.86057692307692,54,2200,10300
Mercure London Bloomsbury Hotel, United Kingdom ,51.5210085,-0.1230966,8.3,602,1174,0.184385382059801,0.516611295681063,0,0.0382059800664452,0.0863787375415282,0.22093023255814,0.136212624584718,0.681063122923588,-1421,0.0963455149501661,0.0215946843853821,0.186046511627907,0.401993355481728,1.95016611295681,39,3600,21300
Mercure London Bridge, United Kingdom ,51.5052587,-0.099176,8.5,414,785,0.140096618357488,0.676328502415459,0,0.0241545893719807,0.0314009661835749,0.178743961352657,0.0893719806763285,0.739130434782609,-527,0.130434782608696,0.0241545893719807,0.147342995169082,0.342995169082126,1.89613526570048,21,1300,20300
Mercure London Hyde Park, United Kingdom ,51.5151149,-0.1743857,8.6,221,522,0.18552036199095,0.425339366515837,0,0,0.194570135746606,0.235294117647059,0.14027149321267,0.398190045248869,342,0.117647058823529,0.0226244343891403,0.194570135746606,0.321266968325792,2.36199095022624,56,656,16000
Mercure London Kensington Hotel, United Kingdom ,51.4950098,-0.1906195,7.5,442,994,0.239819004524887,0.454751131221719,0,0.0361990950226244,0.0723981900452489,0.339366515837104,0.0904977375565611,0.583710407239819,-4759,0.0791855203619909,0.0203619909502262,0.115384615384615,0.316742081447964,2.24886877828054,14,939,11200
Mercure London Paddington Hotel, United Kingdom ,51.5161139,-0.1749521,7.6,634,1259,0.264984227129338,0.326498422712934,0,0.0378548895899054,0.0993690851735016,0.43217665615142,0.102523659305994,0.391167192429022,-4307,0.105678233438486,0.028391167192429,0.0977917981072555,0.473186119873817,1.98580441640379,43,633,15900
Mercure Milano Regency, Italy ,45.4897688,9.1549451,7.7,27,59,0.407407407407407,0.259259259259259,0,0.037037037037037,0.111111111111111,0.444444444444444,0.148148148148148,0.0740740740740741,-73,0.148148148148148,0.037037037037037,0.259259259259259,0.222222222222222,2.18518518518519,4,315,7900
Mercure Paris 15 Porte de Versailles, France ,48.8382542,2.2903494,8,25,71,0.28,0.36,0,0.04,0.24,0.2,0.08,0,26,0.2,0.08,0.36,0.16,2.84,5,1100,16400
Mercure Paris 17 me Saint Lazare Monceau, France ,48.8837472,2.3186342,7.9,19,49,0.210526315789474,0.473684210526316,0.0526315789473684,0.0526315789473684,0.105263157894737,0.368421052631579,0,0,44,0,0.0526315789473684,0.210526315789474,0.157894736842105,2.57894736842105,23,2300,27900
Mercure Paris 19 Philharmonie La Villette, France ,48.8886969,2.3945403,7.5,54,121,0.259259259259259,0.240740740740741,0.0185185185185185,0.0555555555555556,0.296296296296296,0.296296296296296,0.111111111111111,0.0740740740740741,-511,0.166666666666667,0.0740740740740741,0.148148148148148,0.37037037037037,2.24074074074074,4,329,14300
Mercure Paris Alesia, France ,48.8237487,2.324056,8.4,74,250,0.22972972972973,0.527027027027027,0,0.0135135135135135,0.0405405405405405,0.27027027027027,0.121621621621622,0.0135135135135135,-302,0.0675675675675676,0.0135135135135135,0.351351351351351,0.283783783783784,3.37837837837838,18,1200,28100
Mercure Paris Arc de Triomphe Etoile, France ,48.8782679,2.294852,7.9,21,69,0.285714285714286,0.571428571428571,0,0.0952380952380952,0,0.285714285714286,0.0476190476190476,0.0476190476190476,-29,0,0,0.19047619047619,0.380952380952381,3.28571428571429,57,1800,18300
Mercure Paris Bastille Marais, France ,48.8571207,2.3805581,8.1,34,86,0.117647058823529,0.470588235294118,0,0.0294117647058824,0.294117647058824,0.117647058823529,0.0882352941176471,0.117647058823529,-128,0.0294117647058824,0,0.176470588235294,0.382352941176471,2.52941176470588,69,2600,21600
